Timestamp,Total Consumption (kW),Active Devices
2024-01-24 02:00:00,1.5,"Microwave, Computer"
2024-01-24 02:10:00,0.9,"Refrigerator, Computer, Lighting"
2024-01-24 02:20:00,1.5,Oven
2024-01-24 02:30:00,2.6,"Lighting, Computer, Oven, Refrigerator, TV"
2024-01-24 02:40:00,5.0,"Refrigerator, Washing Machine, Microwave, TV, Oven"
2024-01-24 02:50:00,2.4,"Refrigerator, Computer, Washing Machine"
2024-01-24 03:00:00,3.7,"Oven, TV, Computer, Microwave, Lighting"
2024-01-24 03:10:00,3.8,"Washing Machine, Computer, Oven"
2024-01-24 03:20:00,5.8,"Oven, Computer, Microwave, Refrigerator, Lighting, TV, Washing Machine"
2024-01-24 03:30:00,3.0,"TV, Lighting, Computer, Washing Machine"
2024-01-24 03:40:00,2.0,"Refrigerator, Microwave, Lighting, TV"
2024-01-24 03:50:00,3.5,"Microwave, Computer, Washing Machine"
2024-01-24 04:00:00,0.8,"Lighting, Computer"
2024-01-24 04:10:00,2.2,"TV, Computer, Microwave, Lighting"
2024-01-24 04:20:00,1.3,"Refrigerator, Microwave"
2024-01-24 04:30:00,3.2,"Computer, Microwave, Oven, TV"
2024-01-24 04:40:00,4.3,"Lighting, Washing Machine, Microwave, Refrigerator, TV, Computer"
2024-01-24 04:50:00,5.8,"Refrigerator, Microwave, Washing Machine, Lighting, Computer, TV, Oven"
2024-01-24 05:00:00,4.1,"Refrigerator, Washing Machine, Computer, Lighting, Microwave"
2024-01-24 05:10:00,5.7,"Lighting, TV, Washing Machine, Computer, Microwave, Oven"
2024-01-24 05:20:00,5.3,"Oven, Microwave, Refrigerator, Washing Machine, Computer, TV"
2024-01-24 05:30:00,5.8,"Washing Machine, Computer, TV, Microwave, Oven, Refrigerator, Lighting"
2024-01-24 05:40:00,3.8,"Refrigerator, TV, Lighting, Oven, Computer, Microwave"
2024-01-24 05:50:00,5.8,"TV, Computer, Lighting, Microwave, Oven, Refrigerator, Washing Machine"
2024-01-24 06:00:00,1.2,Microwave
2024-01-24 06:10:00,5.0,"TV, Refrigerator, Washing Machine, Microwave, Oven"
2024-01-24 06:20:00,5.8,"Oven, Computer, TV, Microwave, Lighting, Refrigerator, Washing Machine"
2024-01-24 06:30:00,2.2,"Oven, TV, Lighting"
2024-01-24 06:40:00,0.5,Lighting
2024-01-24 06:50:00,5.8,"Computer, TV, Refrigerator, Lighting, Microwave, Washing Machine, Oven"
2024-01-24 07:00:00,1.0,"Lighting, TV, Computer"
2024-01-24 07:10:00,5.5,"Lighting, Computer, Oven, Microwave, Washing Machine"
2024-01-24 07:20:00,0.3,"TV, Refrigerator"
2024-01-24 07:30:00,1.7,"Oven, TV"
2024-01-24 07:40:00,4.1,"Computer, TV, Oven, Refrigerator, Washing Machine"
2024-01-24 07:50:00,2.0,"TV, Computer, Oven"
2024-01-24 08:00:00,4.6,"Washing Machine, Computer, TV, Lighting, Oven, Refrigerator"
2024-01-24 08:10:00,2.2,"Lighting, Computer, TV, Microwave"
2024-01-24 08:20:00,5.6,"Washing Machine, Oven, Microwave, Refrigerator, Lighting, Computer"
2024-01-24 08:30:00,0.1,Refrigerator
2024-01-24 08:40:00,2.2,"Washing Machine, TV"
2024-01-24 08:50:00,4.4,"Lighting, Oven, Computer, Washing Machine, Refrigerator"
2024-01-24 09:00:00,3.2,"Oven, Computer, TV, Microwave"
2024-01-24 09:10:00,3.2,"Microwave, Washing Machine"
2024-01-24 09:20:00,1.5,"Microwave, Computer"
2024-01-24 09:30:00,1.2,Microwave
2024-01-24 09:40:00,4.0,"Washing Machine, Computer, Microwave, Lighting"
2024-01-24 09:50:00,1.2,Microwave
2024-01-24 10:00:00,5.8,"Computer, Oven, Lighting, Washing Machine, Microwave, Refrigerator, TV"
2024-01-24 10:10:00,3.7,"Washing Machine, Lighting, Microwave"
2024-01-24 10:20:00,3.1,"Lighting, TV, Washing Machine, Computer, Refrigerator"
2024-01-24 10:30:00,0.3,Computer
2024-01-24 10:40:00,3.0,"Microwave, Refrigerator, Oven, TV"
2024-01-24 10:50:00,5.8,"Oven, Microwave, TV, Washing Machine, Computer, Refrigerator, Lighting"
2024-01-24 11:00:00,5.7,"Lighting, TV, Washing Machine, Oven, Microwave, Computer"
2024-01-24 11:10:00,2.3,"Washing Machine, Computer"
2024-01-24 11:20:00,5.8,"Oven, Microwave, Washing Machine, Lighting, Computer, Refrigerator, TV"
2024-01-24 11:30:00,1.4,"Microwave, TV"
2024-01-24 11:40:00,5.3,"Computer, Oven, Refrigerator, Microwave, Washing Machine, TV"
2024-01-24 11:50:00,2.5,"Washing Machine, Lighting"
2024-01-24 12:00:00,4.8,"Washing Machine, Microwave, Refrigerator, Oven"
2024-01-24 12:10:00,5.8,"Oven, Lighting, TV, Microwave, Washing Machine, Refrigerator, Computer"
2024-01-24 12:20:00,5.6,"Lighting, Oven, Microwave, Refrigerator, Washing Machine, Computer"
2024-01-24 12:30:00,0.3,Computer
2024-01-24 12:40:00,3.6,"Microwave, Washing Machine, Refrigerator, Computer"
2024-01-24 12:50:00,0.8,"Computer, Lighting"
2024-01-24 13:00:00,4.7,"Oven, Washing Machine, Microwave"
2024-01-24 13:10:00,5.3,"Refrigerator, Lighting, Washing Machine, Microwave, Oven"
2024-01-24 13:20:00,1.5,Oven
2024-01-24 13:30:00,5.8,"TV, Microwave, Computer, Washing Machine, Lighting, Refrigerator, Oven"
2024-01-24 13:40:00,4.6,"Washing Machine, TV, Oven, Refrigerator, Computer, Lighting"
2024-01-24 13:50:00,2.1,"Refrigerator, Washing Machine"
2024-01-24 14:00:00,5.7,"Washing Machine, Computer, Lighting, Oven, Microwave, TV"
2024-01-24 14:10:00,5.7,"Oven, TV, Computer, Microwave, Lighting, Washing Machine"
2024-01-24 14:20:00,5.8,"Microwave, Computer, Oven, Lighting, Refrigerator, Washing Machine, TV"
2024-01-24 14:30:00,1.5,Oven
2024-01-24 14:40:00,4.6,"Computer, Oven, TV, Washing Machine, Refrigerator, Lighting"
2024-01-24 14:50:00,2.2,"TV, Washing Machine"
2024-01-24 15:00:00,4.6,"Refrigerator, TV, Lighting, Oven, Computer, Washing Machine"
2024-01-24 15:10:00,5.1,"Computer, Washing Machine, Oven, Microwave, Refrigerator"
2024-01-24 15:20:00,5.8,"Washing Machine, Oven, Microwave, Lighting, Refrigerator, TV, Computer"
2024-01-24 15:30:00,5.3,"Oven, Washing Machine, TV, Refrigerator, Computer, Microwave"
2024-01-24 15:40:00,1.8,"Lighting, Refrigerator, Microwave"
2024-01-24 15:50:00,0.5,"Computer, TV"
2024-01-24 16:00:00,4.7,"Microwave, Oven, Washing Machine"
2024-01-24 16:10:00,1.8,"Computer, Oven"
2024-01-24 16:20:00,5.8,"TV, Microwave, Refrigerator, Lighting, Oven, Computer, Washing Machine"
2024-01-24 16:30:00,4.3,"TV, Lighting, Washing Machine, Oven, Refrigerator"
2024-01-24 16:40:00,3.2,"Microwave, Oven, Lighting"
2024-01-24 16:50:00,0.1,Refrigerator
2024-01-24 17:00:00,5.7,"Oven, Washing Machine, Microwave, Lighting, Computer, TV"
2024-01-24 17:10:00,1.2,Microwave
2024-01-24 17:20:00,1.2,Microwave
2024-01-24 17:30:00,5.8,"TV, Lighting, Washing Machine, Computer, Oven, Microwave, Refrigerator"
2024-01-24 17:40:00,5.5,"Oven, Computer, Lighting, Washing Machine, Microwave"
2024-01-24 17:50:00,3.1,"Refrigerator, Oven, Microwave, Computer"
2024-01-24 18:00:00,2.6,"Oven, Computer, Lighting, Refrigerator, TV"
2024-01-24 18:10:00,4.3,"Lighting, Computer, Washing Machine, Microwave, Refrigerator, TV"
2024-01-24 18:20:00,1.5,Oven
2024-01-24 18:30:00,3.3,"Computer, Oven, Refrigerator, TV, Microwave"
2024-01-24 18:40:00,2.1,"Refrigerator, Washing Machine"
2024-01-24 18:50:00,5.8,"Microwave, Lighting, Computer, Washing Machine, Oven, TV, Refrigerator"
2024-01-24 19:00:00,4.3,"Refrigerator, TV, Microwave, Washing Machine, Computer, Lighting"
2024-01-24 19:10:00,4.2,"TV, Washing Machine, Lighting, Microwave, Computer"
2024-01-24 19:20:00,0.5,Lighting
2024-01-24 19:30:00,3.8,"Lighting, Refrigerator, Oven, Computer, Microwave, TV"
2024-01-24 19:40:00,2.1,"Oven, Refrigerator, Lighting"
2024-01-24 19:50:00,0.4,"Refrigerator, Computer"
2024-01-24 20:00:00,4.3,"Refrigerator, Microwave, TV, Computer, Lighting, Washing Machine"
2024-01-24 20:10:00,0.3,Computer
2024-01-24 20:20:00,0.1,Refrigerator
2024-01-24 20:30:00,2.8,"Refrigerator, TV, Lighting, Washing Machine"
2024-01-24 20:40:00,1.5,"Computer, Microwave"
2024-01-24 20:50:00,0.5,Lighting
2024-01-24 21:00:00,2.0,Washing Machine
2024-01-24 21:10:00,3.9,"Washing Machine, Refrigerator, Computer, Oven"
2024-01-24 21:20:00,3.5,"Lighting, TV, Microwave, Refrigerator, Oven"
2024-01-24 21:30:00,0.3,"TV, Refrigerator"
2024-01-24 21:40:00,0.7,"TV, Lighting"
2024-01-24 21:50:00,1.9,"Lighting, TV, Microwave"
2024-01-24 22:00:00,5.5,"Refrigerator, Oven, Microwave, Lighting, TV, Washing Machine"
2024-01-24 22:10:00,3.0,"Oven, TV, Refrigerator, Microwave"
2024-01-24 22:20:00,2.2,"Washing Machine, TV"
2024-01-24 22:30:00,2.5,"Lighting, Washing Machine"
2024-01-24 22:40:00,3.1,"Computer, Washing Machine, Lighting, TV, Refrigerator"
2024-01-24 22:50:00,1.8,"TV, Refrigerator, Oven"
2024-01-24 23:00:00,0.1,Refrigerator
2024-01-24 23:10:00,2.0,"Computer, Oven, TV"
2024-01-24 23:20:00,3.8,"Computer, TV, Refrigerator, Washing Machine, Microwave"
2024-01-24 23:30:00,5.7,"Lighting, Computer, TV, Oven, Microwave, Washing Machine"
2024-01-24 23:40:00,0.9,"Lighting, Refrigerator, Computer"
2024-01-24 23:50:00,1.1,"TV, Computer, Lighting, Refrigerator"
2024-01-25 00:00:00,3.0,"TV, Washing Machine, Lighting, Computer"
2024-01-25 00:10:00,1.7,"Lighting, Microwave"
2024-01-25 00:20:00,4.3,"Lighting, Computer, TV, Microwave, Washing Machine, Refrigerator"
2024-01-25 00:30:00,0.2,TV
2024-01-25 00:40:00,5.6,"Refrigerator, Washing Machine, Microwave, Oven, Computer, Lighting"
2024-01-25 00:50:00,0.2,TV
2024-01-25 01:00:00,5.1,"Microwave, Oven, Washing Machine, Computer, Refrigerator"
2024-01-25 01:10:00,2.7,"Oven, Microwave"
2024-01-25 01:20:00,5.3,"Oven, Computer, Microwave, Refrigerator, TV, Washing Machine"
2024-01-25 01:30:00,5.2,"Lighting, Oven, Washing Machine, Microwave"
2024-01-25 01:40:00,0.4,"Computer, Refrigerator"
2024-01-25 01:50:00,5.5,"TV, Oven, Washing Machine, Refrigerator, Lighting, Microwave"
2024-01-25 02:00:00,4.1,"Washing Machine, Computer, TV, Oven, Refrigerator"
2024-01-25 02:10:00,2.0,"Oven, Lighting"
2024-01-25 02:20:00,2.9,"TV, Microwave, Oven"
2024-01-25 02:30:00,3.6,"Oven, Microwave, Lighting, Refrigerator, Computer"
2024-01-25 02:40:00,0.1,Refrigerator
2024-01-25 02:50:00,1.8,"TV, Oven, Refrigerator"
2024-01-25 03:00:00,2.1,"Refrigerator, Computer, Oven, TV"
2024-01-25 03:10:00,0.2,TV
2024-01-25 03:20:00,5.8,"Washing Machine, TV, Computer, Lighting, Microwave, Refrigerator, Oven"
2024-01-25 03:30:00,4.3,"Microwave, Computer, Washing Machine, Refrigerator, TV, Lighting"
2024-01-25 03:40:00,5.8,"Washing Machine, Lighting, Microwave, Computer, Oven, Refrigerator, TV"
2024-01-25 03:50:00,1.7,"Lighting, Microwave"
2024-01-25 04:00:00,4.8,"Oven, Microwave, Washing Machine, Refrigerator"
2024-01-25 04:10:00,0.5,Lighting
2024-01-25 04:20:00,1.5,Oven
2024-01-25 04:30:00,5.8,"Washing Machine, Refrigerator, Microwave, Lighting, Computer, Oven, TV"
2024-01-25 04:40:00,0.4,"Computer, Refrigerator"
2024-01-25 04:50:00,5.3,"Computer, Washing Machine, Refrigerator, Microwave, Oven, TV"
2024-01-25 05:00:00,1.7,"TV, Oven"
2024-01-25 05:10:00,3.4,"Microwave, Lighting, TV, Oven"
2024-01-25 05:20:00,4.3,"Computer, Washing Machine, Refrigerator, TV, Microwave, Lighting"
2024-01-25 05:30:00,3.0,"Lighting, Washing Machine, TV, Computer"
2024-01-25 05:40:00,5.3,"Microwave, Oven, Lighting, Refrigerator, Washing Machine"
2024-01-25 05:50:00,3.7,"Microwave, Washing Machine, Lighting"
2024-01-25 06:00:00,3.3,"Computer, TV, Oven, Refrigerator, Microwave"
2024-01-25 06:10:00,4.4,"Oven, Lighting, Washing Machine, Computer, Refrigerator"
2024-01-25 06:20:00,0.5,Lighting
2024-01-25 06:30:00,5.2,"Computer, Microwave, Washing Machine, TV, Oven"
2024-01-25 06:40:00,1.6,"Oven, Refrigerator"
2024-01-25 06:50:00,3.2,"Lighting, Microwave, Oven"
2024-01-25 07:00:00,1.3,"Microwave, Refrigerator"
2024-01-25 07:10:00,2.3,"Washing Machine, Refrigerator, TV"
2024-01-25 07:20:00,5.5,"Refrigerator, Washing Machine, Microwave, Lighting, TV, Oven"
2024-01-25 07:30:00,0.5,Lighting
2024-01-25 07:40:00,4.3,"Oven, Computer, Washing Machine, Lighting"
2024-01-25 07:50:00,1.7,"Computer, Microwave, TV"
2024-01-25 08:00:00,1.7,"Microwave, Lighting"
2024-01-25 08:10:00,4.3,"Computer, Lighting, Refrigerator, Microwave, Washing Machine, TV"
2024-01-25 08:20:00,1.5,Oven
2024-01-25 08:30:00,5.8,"Microwave, Oven, Lighting, Computer, Washing Machine, TV, Refrigerator"
2024-01-25 08:40:00,0.3,"TV, Refrigerator"
2024-01-25 08:50:00,5.8,"Lighting, TV, Washing Machine, Computer, Refrigerator, Microwave, Oven"
2024-01-25 09:00:00,3.8,"Oven, Computer, Washing Machine"
2024-01-25 09:10:00,2.3,"Refrigerator, TV, Microwave, Lighting, Computer"
2024-01-25 09:20:00,5.2,"Microwave, Lighting, Oven, Washing Machine"
2024-01-25 09:30:00,5.8,"Washing Machine, TV, Microwave, Computer, Refrigerator, Oven, Lighting"
2024-01-25 09:40:00,2.0,Washing Machine
2024-01-25 09:50:00,2.2,"Washing Machine, TV"
2024-01-25 10:00:00,2.2,"TV, Washing Machine"
2024-01-25 10:10:00,4.2,"TV, Lighting, Washing Machine, Oven"
2024-01-25 10:20:00,5.8,"Refrigerator, Lighting, Oven, Washing Machine, Computer, Microwave, TV"
2024-01-25 10:30:00,5.7,"Washing Machine, Microwave, Lighting, Oven, Computer, TV"
2024-01-25 10:40:00,2.6,"Lighting, TV, Oven, Computer, Refrigerator"
2024-01-25 10:50:00,5.7,"Lighting, Washing Machine, TV, Microwave, Computer, Oven"
2024-01-25 11:00:00,5.3,"Microwave, Computer, TV, Oven, Refrigerator, Washing Machine"
2024-01-25 11:10:00,0.3,Computer
2024-01-25 11:20:00,4.0,"Washing Machine, TV, Computer, Oven"
2024-01-25 11:30:00,5.1,"Oven, Computer, Microwave, Refrigerator, Washing Machine"
2024-01-25 11:40:00,5.8,"Refrigerator, TV, Oven, Lighting, Washing Machine, Computer, Microwave"
2024-01-25 11:50:00,5.7,"Microwave, Washing Machine, Computer, Lighting, Oven, TV"
2024-01-25 12:00:00,2.1,"Microwave, Computer, Refrigerator, Lighting"
2024-01-25 12:10:00,5.8,"Oven, Refrigerator, Lighting, Microwave, Computer, Washing Machine, TV"
2024-01-25 12:20:00,3.2,"Lighting, Oven, Microwave"
2024-01-25 12:30:00,4.8,"Microwave, Refrigerator, Washing Machine, Oven"
2024-01-25 12:40:00,2.0,Washing Machine
2024-01-25 12:50:00,2.6,"Computer, TV, Refrigerator, Lighting, Oven"
2024-01-25 13:00:00,0.5,"TV, Computer"
2024-01-25 13:10:00,4.3,"Washing Machine, Refrigerator, Lighting, Computer, Microwave, TV"
2024-01-25 13:20:00,5.8,"Microwave, Washing Machine, TV, Computer, Refrigerator, Oven, Lighting"
2024-01-25 13:30:00,3.2,"Lighting, Microwave, Oven"
2024-01-25 13:40:00,4.3,"Refrigerator, Microwave, Computer, Washing Machine, Lighting, TV"
2024-01-25 13:50:00,0.1,Refrigerator
2024-01-25 14:00:00,0.2,TV
2024-01-25 14:10:00,5.7,"Lighting, Microwave, Oven, Computer, Washing Machine, TV"
2024-01-25 14:20:00,3.3,"Refrigerator, Washing Machine, Microwave"
2024-01-25 14:30:00,3.5,"Oven, Refrigerator, Microwave, TV, Lighting"
2024-01-25 14:40:00,3.0,"Computer, Oven, Microwave"
2024-01-25 14:50:00,5.8,"TV, Washing Machine, Oven, Computer, Microwave, Refrigerator, Lighting"
2024-01-25 15:00:00,3.8,"Washing Machine, TV, Refrigerator, Oven"
2024-01-25 15:10:00,2.7,"Microwave, Oven"
2024-01-25 15:20:00,2.3,"Washing Machine, Refrigerator, TV"
2024-01-25 15:30:00,5.7,"Oven, Washing Machine, Computer, Microwave, Lighting, TV"
2024-01-25 15:40:00,0.1,Refrigerator
2024-01-25 15:50:00,4.0,"Lighting, Washing Machine, Oven"
2024-01-25 16:00:00,1.5,"Microwave, Computer"
2024-01-25 16:10:00,3.8,"Washing Machine, TV, Refrigerator, Computer, Microwave"
2024-01-25 16:20:00,2.2,"Oven, Lighting, TV"
2024-01-25 16:30:00,5.3,"Oven, Washing Machine, Refrigerator, Lighting, Microwave"
2024-01-25 16:40:00,2.5,"Lighting, Washing Machine"
2024-01-25 16:50:00,0.7,"Lighting, TV"
2024-01-25 17:00:00,3.8,"Oven, Refrigerator, Lighting, Microwave, Computer, TV"
2024-01-25 17:10:00,5.5,"Washing Machine, Refrigerator, Oven, Lighting, Microwave, TV"
2024-01-25 17:20:00,3.7,"Oven, TV, Washing Machine"
2024-01-25 17:30:00,0.3,Computer
2024-01-25 17:40:00,1.2,Microwave
2024-01-25 17:50:00,2.0,"Refrigerator, TV, Microwave, Lighting"
2024-01-25 18:00:00,2.0,Washing Machine
2024-01-25 18:10:00,5.8,"Washing Machine, Microwave, Lighting, Computer, Refrigerator, Oven, TV"
2024-01-25 18:20:00,4.1,"Microwave, Refrigerator, Lighting, Washing Machine, Computer"
2024-01-25 18:30:00,5.8,"Refrigerator, Lighting, Computer, Oven, TV, Washing Machine, Microwave"
2024-01-25 18:40:00,5.3,"Washing Machine, Microwave, TV, Oven, Computer, Refrigerator"
2024-01-25 18:50:00,0.7,"Lighting, TV"
2024-01-25 19:00:00,2.0,"Oven, Lighting"
2024-01-25 19:10:00,3.2,"Microwave, TV, Computer, Oven"
2024-01-25 19:20:00,0.6,"Computer, TV, Refrigerator"
2024-01-25 19:30:00,2.3,"TV, Refrigerator, Lighting, Oven"
2024-01-25 19:40:00,4.3,"Microwave, Computer, Washing Machine, Lighting, Refrigerator, TV"
2024-01-25 19:50:00,1.6,"Oven, Refrigerator"
2024-01-25 20:00:00,4.3,"TV, Lighting, Refrigerator, Oven, Washing Machine"
2024-01-25 20:10:00,5.2,"Microwave, Oven, Lighting, Washing Machine"
2024-01-25 20:20:00,5.8,"Washing Machine, TV, Microwave, Lighting, Computer, Oven, Refrigerator"
2024-01-25 20:30:00,3.7,"Washing Machine, Lighting, Microwave"
2024-01-25 20:40:00,5.8,"Oven, Washing Machine, TV, Microwave, Computer, Lighting, Refrigerator"
2024-01-25 20:50:00,5.2,"Microwave, Washing Machine, Oven, Lighting"
2024-01-25 21:00:00,2.2,"Washing Machine, TV"
2024-01-25 21:10:00,0.8,"Refrigerator, TV, Lighting"
2024-01-25 21:20:00,2.5,"Washing Machine, Computer, TV"
2024-01-25 21:30:00,5.7,"Washing Machine, Computer, Oven, Microwave, Lighting, TV"
2024-01-25 21:40:00,2.4,"Computer, Refrigerator, Washing Machine"
2024-01-25 21:50:00,1.8,"Oven, Computer"
2024-01-25 22:00:00,4.6,"Lighting, Washing Machine, TV, Computer, Oven, Refrigerator"
2024-01-25 22:10:00,5.6,"Oven, Microwave, Lighting, Computer, Washing Machine, Refrigerator"
2024-01-25 22:20:00,2.1,"Oven, TV, Refrigerator, Computer"
2024-01-25 22:30:00,0.7,"TV, Lighting"
2024-01-25 22:40:00,5.8,"Computer, Microwave, Oven, Lighting, TV, Refrigerator, Washing Machine"
2024-01-25 22:50:00,3.5,"Washing Machine, Oven"
2024-01-25 23:00:00,5.8,"Washing Machine, Lighting, Refrigerator, TV, Computer, Microwave, Oven"
2024-01-25 23:10:00,3.7,"Microwave, Computer, TV, Washing Machine"
2024-01-25 23:20:00,1.5,Oven
2024-01-25 23:30:00,5.8,"Lighting, Oven, Microwave, Computer, TV, Refrigerator, Washing Machine"
2024-01-25 23:40:00,4.1,"Washing Machine, Computer, Lighting, Refrigerator, Microwave"
2024-01-25 23:50:00,5.3,"Microwave, Refrigerator, Oven, TV, Washing Machine, Computer"
2024-01-26 00:00:00,4.5,"TV, Computer, Washing Machine, Oven, Lighting"
2024-01-26 00:10:00,4.3,"Lighting, Oven, Refrigerator, Washing Machine, TV"
2024-01-26 00:20:00,1.2,Microwave
2024-01-26 00:30:00,3.4,"Microwave, Lighting, TV, Oven"
2024-01-26 00:40:00,5.8,"TV, Washing Machine, Computer, Refrigerator, Microwave, Lighting, Oven"
2024-01-26 00:50:00,5.8,"Computer, TV, Microwave, Lighting, Refrigerator, Washing Machine, Oven"
2024-01-26 01:00:00,4.3,"Washing Machine, Computer, Lighting, Oven"
2024-01-26 01:10:00,3.0,"Microwave, TV, Refrigerator, Oven"
2024-01-26 01:20:00,4.1,"Lighting, Computer, Washing Machine, Refrigerator, Microwave"
2024-01-26 01:30:00,2.7,"Microwave, Oven"
2024-01-26 01:40:00,0.2,TV
2024-01-26 01:50:00,5.2,"TV, Washing Machine, Oven, Microwave, Computer"
2024-01-26 02:00:00,2.3,"Lighting, Oven, Computer"
2024-01-26 02:10:00,5.8,"Computer, Lighting, TV, Washing Machine, Oven, Refrigerator, Microwave"
2024-01-26 02:20:00,1.5,Oven
2024-01-26 02:30:00,5.8,"Microwave, TV, Lighting, Washing Machine, Computer, Refrigerator, Oven"
2024-01-26 02:40:00,0.9,"Lighting, Refrigerator, Computer"
2024-01-26 02:50:00,1.8,"TV, Microwave, Computer, Refrigerator"
2024-01-26 03:00:00,4.6,"TV, Oven, Washing Machine, Computer, Lighting, Refrigerator"
2024-01-26 03:10:00,5.2,"Oven, Microwave, Lighting, Washing Machine"
2024-01-26 03:20:00,0.2,TV
2024-01-26 03:30:00,2.3,"Washing Machine, Refrigerator, TV"
2024-01-26 03:40:00,3.3,"Refrigerator, Microwave, Washing Machine"
2024-01-26 03:50:00,0.4,"Computer, Refrigerator"
2024-01-26 04:00:00,5.7,"Lighting, Microwave, Oven, TV, Computer, Washing Machine"
2024-01-26 04:10:00,1.8,"Computer, Oven"
2024-01-26 04:20:00,4.0,"TV, Washing Machine, Microwave, Lighting, Refrigerator"
2024-01-26 04:30:00,1.5,"Microwave, Refrigerator, TV"
2024-01-26 04:40:00,4.3,"Refrigerator, Computer, Washing Machine, TV, Lighting, Microwave"
2024-01-26 04:50:00,2.5,"Computer, Oven, TV, Lighting"
2024-01-26 05:00:00,1.5,"Microwave, Computer"
2024-01-26 05:10:00,2.0,Washing Machine
2024-01-26 05:20:00,5.8,"Computer, TV, Washing Machine, Refrigerator, Oven, Microwave, Lighting"
2024-01-26 05:30:00,2.6,"Refrigerator, Lighting, Washing Machine"
2024-01-26 05:40:00,0.4,"Refrigerator, Computer"
2024-01-26 05:50:00,2.0,"Oven, Computer, TV"
2024-01-26 06:00:00,5.8,"TV, Microwave, Lighting, Computer, Oven, Refrigerator, Washing Machine"
2024-01-26 06:10:00,5.3,"Oven, Microwave, Washing Machine, Refrigerator, Computer, TV"
2024-01-26 06:20:00,2.9,"Washing Machine, Refrigerator, Lighting, Computer"
